movieId,title,genres,year,title_text,year_text,genres_text,tags,content_features
185,"Net, The (1995)",Action|Crime|Thriller,1995,net the,year_1995 decade_1990s,Action Action Action Crime Crime Crime Thriller Thriller Thriller,,net the year_1995 decade_1990s Action Action Action Crime Crime Crime Thriller Thriller Thriller
186,Nine Months (1995),Comedy|Romance,1995,nine months,year_1995 decade_1990s,Comedy Comedy Comedy Romance Romance Romance,,nine months year_1995 decade_1990s Comedy Comedy Comedy Romance Romance Romance
188,"Prophecy, The (1995)",Fantasy|Horror|Mystery,1995,prophecy the,year_1995 decade_1990s,Fantasy Fantasy Fantasy Horror Horror Horror Mystery Mystery Mystery,,prophecy the year_1995 decade_1990s Fantasy Fantasy Fantasy Horror Horror Horror Mystery Mystery Mystery
190,Safe (1995),Thriller,1995,safe,year_1995 decade_1990s,Thriller Thriller Thriller,,safe year_1995 decade_1990s Thriller Thriller Thriller
191,"Scarlet Letter, The (1995)",Drama|Romance,1995,scarlet letter the,year_1995 decade_1990s,Drama Drama Drama Romance Romance Romance,,scarlet letter the year_1995 decade_1990s Drama Drama Drama Romance Romance Romance
193,Showgirls (1995),Drama,1995,showgirls,year_1995 decade_1990s,Drama Drama Drama,,showgirls year_1995 decade_1990s Drama Drama Drama
194,Smoke (1995),Comedy|Drama,1995,smoke,year_1995 decade_1990s,Comedy Comedy Comedy Drama Drama Drama,,smoke year_1995 decade_1990s Comedy Comedy Comedy Drama Drama Drama
195,Something to Talk About (1995),Comedy|Drama|Romance,1995,something to talk about,year_1995 decade_1990s,Comedy Comedy Comedy Drama Drama Drama Romance Romance Romance,,something to talk about year_1995 decade_1990s Comedy Comedy Comedy Drama Drama Drama Romance Romance Romance
196,Species (1995),Horror|Sci-Fi,1995,species,year_1995 decade_1990s,Horror Horror Horror SciFi SciFi SciFi,,species year_1995 decade_1990s Horror Horror Horror SciFi SciFi SciFi
198,Strange Days (1995),Action|Crime|Drama|Mystery|Sci-Fi|Thriller,1995,strange days,year_1995 decade_1990s,Action Action Action Crime Crime Crime Drama Drama Drama Mystery Mystery Mystery SciFi SciFi SciFi Thriller Thriller Thriller,,strange days year_1995 decade_1990s Action Action Action Crime Crime Crime Drama Drama Drama Mystery Mystery Mystery SciFi SciFi SciFi Thriller Thriller Thriller
203,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",Comedy,1995,to wong foo thanks for everything julie newmar,year_1995 decade_1990s,Comedy Comedy Comedy,,to wong foo thanks for everything julie newmar year_1995 decade_1990s Comedy Comedy Comedy
204,Under Siege 2: Dark Territory (1995),Action,1995,under siege 2 dark territory,year_1995 decade_1990s,Action Action Action,,under siege 2 dark territory year_1995 decade_1990s Action Action Action
205,Unstrung Heroes (1995),Comedy|Drama,1995,unstrung heroes,year_1995 decade_1990s,Comedy Comedy Comedy Drama Drama Drama,,unstrung heroes year_1995 decade_1990s Comedy Comedy Comedy Drama Drama Drama
207,"Walk in the Clouds, A (1995)",Drama|Romance,1995,walk in the clouds a,year_1995 decade_1990s,Drama Drama Drama Romance Romance Romance,,walk in the clouds a year_1995 decade_1990s Drama Drama Drama Romance Romance Romance
208,Waterworld (1995),Action|Adventure|Sci-Fi,1995,waterworld,year_1995 decade_1990s,Action Action Action Adventure Adventure Adventure SciFi SciFi SciFi,,waterworld year_1995 decade_1990s Action Action Action Adventure Adventure Adventure SciFi SciFi SciFi
213,Burnt by the Sun (Utomlyonnye solntsem) (1994),Drama,1994,burnt by the sun utomlyonnye solntsem,year_1994 decade_1990s,Drama Drama Drama,,burnt by the sun utomlyonnye solntsem year_1994 decade_1990s Drama Drama Drama
215,Before Sunrise (1995),Drama|Romance,1995,before sunrise,year_1995 decade_1990s,Drama Drama Drama Romance Romance Romance,generation x,before sunrise year_1995 decade_1990s Drama Drama Drama Romance Romance Romance generation x
216,Billy Madison (1995),Comedy,1995,billy madison,year_1995 decade_1990s,Comedy Comedy Comedy,school adam sandler,billy madison year_1995 decade_1990s Comedy Comedy Comedy school adam sandler
217,"Babysitter, The (1995)",Drama|Thriller,1995,babysitter the,year_1995 decade_1990s,Drama Drama Drama Thriller Thriller Thriller,,babysitter the year_1995 decade_1990s Drama Drama Drama Thriller Thriller Thriller
218,Boys on the Side (1995),Comedy|Drama,1995,boys on the side,year_1995 decade_1990s,Comedy Comedy Comedy Drama Drama Drama,,boys on the side year_1995 decade_1990s Comedy Comedy Comedy Drama Drama Drama
222,Circle of Friends (1995),Drama|Romance,1995,circle of friends,year_1995 decade_1990s,Drama Drama Drama Romance Romance Romance,ireland,circle of friends year_1995 decade_1990s Drama Drama Drama Romance Romance Romance ireland
223,Clerks (1994),Comedy,1994,clerks,year_1994 decade_1990s,Comedy Comedy Comedy,generation x cynical quirky witty hilarious,clerks year_1994 decade_1990s Comedy Comedy Comedy generation x cynical quirky witty hilarious
224,Don Juan DeMarco (1995),Comedy|Drama|Romance,1995,don juan demarco,year_1995 decade_1990s,Comedy Comedy Comedy Drama Drama Drama Romance Romance Romance,mental illness psychology,don juan demarco year_1995 decade_1990s Comedy Comedy Comedy Drama Drama Drama Romance Romance Romance mental illness psychology
225,Disclosure (1994),Drama|Thriller,1994,disclosure,year_1994 decade_1990s,Drama Drama Drama Thriller Thriller Thriller,,disclosure year_1994 decade_1990s Drama Drama Drama Thriller Thriller Thriller
227,Drop Zone (1994),Action|Thriller,1994,drop zone,year_1994 decade_1990s,Action Action Action Thriller Thriller Thriller,,drop zone year_1994 decade_1990s Action Action Action Thriller Thriller Thriller
229,Death and the Maiden (1994),Drama|Thriller,1994,death and the maiden,year_1994 decade_1990s,Drama Drama Drama Thriller Thriller Thriller,,death and the maiden year_1994 decade_1990s Drama Drama Drama Thriller Thriller Thriller
230,Dolores Claiborne (1995),Drama|Thriller,1995,dolores claiborne,year_1995 decade_1990s,Drama Drama Drama Thriller Thriller Thriller,stephen king,dolores claiborne year_1995 decade_1990s Drama Drama Drama Thriller Thriller Thriller stephen king
231,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy,1994,dumb dumber dumb and dumber,year_1994 decade_1990s,Adventure Adventure Adventure Comedy Comedy Comedy,,dumb dumber dumb and dumber year_1994 decade_1990s Adventure Adventure Adventure Comedy Comedy Comedy
232,Eat Drink Man Woman (Yin shi nan nu) (1994),Comedy|Drama|Romance,1994,eat drink man woman yin shi nan nu,year_1994 decade_1990s,Comedy Comedy Comedy Drama Drama Drama Romance Romance Romance,,eat drink man woman yin shi nan nu year_1994 decade_1990s Comedy Comedy Comedy Drama Drama Drama Romance Romance Romance
233,Exotica (1994),Drama,1994,exotica,year_1994 decade_1990s,Drama Drama Drama,,exotica year_1994 decade_1990s Drama Drama Drama
234,Exit to Eden (1994),Comedy,1994,exit to eden,year_1994 decade_1990s,Comedy Comedy Comedy,,exit to eden year_1994 decade_1990s Comedy Comedy Comedy
235,Ed Wood (1994),Comedy|Drama,1994,ed wood,year_1994 decade_1990s,Comedy Comedy Comedy Drama Drama Drama,movie business,ed wood year_1994 decade_1990s Comedy Comedy Comedy Drama Drama Drama movie business
236,French Kiss (1995),Action|Comedy|Romance,1995,french kiss,year_1995 decade_1990s,Action Action Action Comedy Comedy Comedy Romance Romance Romance,,french kiss year_1995 decade_1990s Action Action Action Comedy Comedy Comedy Romance Romance Romance
237,Forget Paris (1995),Comedy|Romance,1995,forget paris,year_1995 decade_1990s,Comedy Comedy Comedy Romance Romance Romance,basketball france,forget paris year_1995 decade_1990s Comedy Comedy Comedy Romance Romance Romance basketball france
239,"Goofy Movie, A (1995)",Animation|Children|Comedy|Romance,1995,goofy movie a,year_1995 decade_1990s,Animation Animation Animation Children Children Children Comedy Comedy Comedy Romance Romance Romance,,goofy movie a year_1995 decade_1990s Animation Animation Animation Children Children Children Comedy Comedy Comedy Romance Romance Romance
242,Farinelli: il castrato (1994),Drama|Musical,1994,farinelli il castrato,year_1994 decade_1990s,Drama Drama Drama Musical Musical Musical,,farinelli il castrato year_1994 decade_1990s Drama Drama Drama Musical Musical Musical
246,Hoop Dreams (1994),Documentary,1994,hoop dreams,year_1994 decade_1990s,Documentary Documentary Documentary,basketball,hoop dreams year_1994 decade_1990s Documentary Documentary Documentary basketball
247,Heavenly Creatures (1994),Crime|Drama,1994,heavenly creatures,year_1994 decade_1990s,Crime Crime Crime Drama Drama Drama,australia,heavenly creatures year_1994 decade_1990s Crime Crime Crime Drama Drama Drama australia
248,Houseguest (1994),Comedy,1994,houseguest,year_1994 decade_1990s,Comedy Comedy Comedy,bad,houseguest year_1994 decade_1990s Comedy Comedy Comedy bad
249,Immortal Beloved (1994),Drama|Romance,1994,immortal beloved,year_1994 decade_1990s,Drama Drama Drama Romance Romance Romance,,immortal beloved year_1994 decade_1990s Drama Drama Drama Romance Romance Romance
250,Heavyweights (Heavy Weights) (1995),Children|Comedy,1995,heavyweights heavy weights,year_1995 decade_1990s,Children Children Children Comedy Comedy Comedy,,heavyweights heavy weights year_1995 decade_1990s Children Children Children Comedy Comedy Comedy
252,I.Q. (1994),Comedy|Romance,1994,i q,year_1994 decade_1990s,Comedy Comedy Comedy Romance Romance Romance,,i q year_1994 decade_1990s Comedy Comedy Comedy Romance Romance Romance
253,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror,1994,interview with the vampire the vampire chronicles,year_1994 decade_1990s,Drama Drama Drama Horror Horror Horror,,interview with the vampire the vampire chronicles year_1994 decade_1990s Drama Drama Drama Horror Horror Horror
255,"Jerky Boys, The (1995)",Comedy,1995,jerky boys the,year_1995 decade_1990s,Comedy Comedy Comedy,,jerky boys the year_1995 decade_1990s Comedy Comedy Comedy
256,Junior (1994),Comedy|Sci-Fi,1994,junior,year_1994 decade_1990s,Comedy Comedy Comedy SciFi SciFi SciFi,,junior year_1994 decade_1990s Comedy Comedy Comedy SciFi SciFi SciFi
257,Just Cause (1995),Mystery|Thriller,1995,just cause,year_1995 decade_1990s,Mystery Mystery Mystery Thriller Thriller Thriller,court,just cause year_1995 decade_1990s Mystery Mystery Mystery Thriller Thriller Thriller court
258,"Kid in King Arthur's Court, A (1995)",Adventure|Children|Comedy|Fantasy|Romance,1995,kid in king arthur s court a,year_1995 decade_1990s,Adventure Adventure Adventure Children Children Children Comedy Comedy Comedy Fantasy Fantasy Fantasy Romance Romance Romance,,kid in king arthur s court a year_1995 decade_1990s Adventure Adventure Adventure Children Children Children Comedy Comedy Comedy Fantasy Fantasy Fantasy Romance Romance Romance
259,Kiss of Death (1995),Crime|Drama|Thriller,1995,kiss of death,year_1995 decade_1990s,Crime Crime Crime Drama Drama Drama Thriller Thriller Thriller,,kiss of death year_1995 decade_1990s Crime Crime Crime Drama Drama Drama Thriller Thriller Thriller
260,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,1977,star wars episode iv a new hope,year_1977 decade_1970s,Action Action Action Adventure Adventure Adventure SciFi SciFi SciFi,darth vader luke skywalker space opera epic great soundtrack classic sci fi space action classic sci fi action space star wars,star wars episode iv a new hope year_1977 decade_1970s Action Action Action Adventure Adventure Adventure SciFi SciFi SciFi darth vader luke skywalker space opera epic great soundtrack classic sci fi space action classic sci fi action space star wars
261,Little Women (1994),Drama,1994,little women,year_1994 decade_1990s,Drama Drama Drama,,little women year_1994 decade_1990s Drama Drama Drama
262,"Little Princess, A (1995)",Children|Drama,1995,little princess a,year_1995 decade_1990s,Children Children Children Drama Drama Drama,england india girl power,little princess a year_1995 decade_1990s Children Children Children Drama Drama Drama england india girl power
265,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Fantasy|Romance,1992,like water for chocolate como agua para chocolate,year_1992 decade_1990s,Drama Drama Drama Fantasy Fantasy Fantasy Romance Romance Romance,,like water for chocolate como agua para chocolate year_1992 decade_1990s Drama Drama Drama Fantasy Fantasy Fantasy Romance Romance Romance
266,Legends of the Fall (1994),Drama|Romance|War|Western,1994,legends of the fall,year_1994 decade_1990s,Drama Drama Drama Romance Romance Romance War War War Western Western Western,,legends of the fall year_1994 decade_1990s Drama Drama Drama Romance Romance Romance War War War Western Western Western
267,Major Payne (1995),Comedy,1995,major payne,year_1995 decade_1990s,Comedy Comedy Comedy,,major payne year_1995 decade_1990s Comedy Comedy Comedy
270,Love Affair (1994),Drama|Romance,1994,love affair,year_1994 decade_1990s,Drama Drama Drama Romance Romance Romance,,love affair year_1994 decade_1990s Drama Drama Drama Romance Romance Romance
272,"Madness of King George, The (1994)",Comedy|Drama,1994,madness of king george the,year_1994 decade_1990s,Comedy Comedy Comedy Drama Drama Drama,england mental illness,madness of king george the year_1994 decade_1990s Comedy Comedy Comedy Drama Drama Drama england mental illness
273,Mary Shelley's Frankenstein (Frankenstein) (1994),Drama|Horror|Sci-Fi,1994,mary shelley s frankenstein frankenstein,year_1994 decade_1990s,Drama Drama Drama Horror Horror Horror SciFi SciFi SciFi,gothic,mary shelley s frankenstein frankenstein year_1994 decade_1990s Drama Drama Drama Horror Horror Horror SciFi SciFi SciFi gothic
274,Man of the House (1995),Comedy,1995,man of the house,year_1995 decade_1990s,Comedy Comedy Comedy,,man of the house year_1995 decade_1990s Comedy Comedy Comedy
275,Mixed Nuts (1994),Comedy,1994,mixed nuts,year_1994 decade_1990s,Comedy Comedy Comedy,,mixed nuts year_1994 decade_1990s Comedy Comedy Comedy
276,Milk Money (1994),Comedy|Romance,1994,milk money,year_1994 decade_1990s,Comedy Comedy Comedy Romance Romance Romance,,milk money year_1994 decade_1990s Comedy Comedy Comedy Romance Romance Romance
277,Miracle on 34th Street (1994),Drama,1994,miracle on 34th street,year_1994 decade_1990s,Drama Drama Drama,christmas,miracle on 34th street year_1994 decade_1990s Drama Drama Drama christmas
280,Murder in the First (1995),Drama|Thriller,1995,murder in the first,year_1995 decade_1990s,Drama Drama Drama Thriller Thriller Thriller,prison,murder in the first year_1995 decade_1990s Drama Drama Drama Thriller Thriller Thriller prison
281,Nobody's Fool (1994),Comedy|Drama|Romance,1994,nobody s fool,year_1994 decade_1990s,Comedy Comedy Comedy Drama Drama Drama Romance Romance Romance,,nobody s fool year_1994 decade_1990s Comedy Comedy Comedy Drama Drama Drama Romance Romance Romance
282,Nell (1994),Drama,1994,nell,year_1994 decade_1990s,Drama Drama Drama,disability twins,nell year_1994 decade_1990s Drama Drama Drama disability twins
288,Natural Born Killers (1994),Action|Crime|Thriller,1994,natural born killers,year_1994 decade_1990s,Action Action Action Crime Crime Crime Thriller Thriller Thriller,dark comedy brutality stylized controversial satire,natural born killers year_1994 decade_1990s Action Action Action Crime Crime Crime Thriller Thriller Thriller dark comedy brutality stylized controversial satire
289,Only You (1994),Comedy|Romance,1994,only you,year_1994 decade_1990s,Comedy Comedy Comedy Romance Romance Romance,,only you year_1994 decade_1990s Comedy Comedy Comedy Romance Romance Romance
